"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"151","May Dra. Mar/i/ano vibes si Aunt Julie. Haha gaano ito katotoo @beamanzano17 ?? Haha jk https://t.co/zt92MGxFc3",FALSE,4,NA,2020-08-17 03:32:45,FALSE,NA,"1295201877093646338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raymartmacasaet",0,FALSE,FALSE,NA,NA
"152","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:32:02,FALSE,NA,"1295201697375989762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chelseagregorio",245,TRUE,FALSE,NA,NA
"153","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:24:42,FALSE,NA,"1295199851060187136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khimmyyyjaen",245,TRUE,FALSE,NA,NA
"154","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:21:56,FALSE,NA,"1295199154466160651",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kissenqer",245,TRUE,FALSE,NA,NA
"155","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:19:02,FALSE,NA,"1295198422920699904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unholyshitally",245,TRUE,FALSE,NA,NA
"156","@macoydubs1 aunt julie meron po ba neto sa shoppee? hahahaha",FALSE,0,"macoydubs1",2020-08-17 03:18:49,FALSE,"1295195976106274821","1295198370076798976","1204452994034454528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brendelshiii",0,FALSE,FALSE,NA,NA
"157","i strive to be that aunt julie to my inaanaks in the future",FALSE,2,NA,2020-08-17 03:17:11,FALSE,NA,"1295197958460203010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yourtitangina_",0,FALSE,FALSE,NA,NA
"158","RT @heyheyandre_art: auntie julie is the progressive aunt we all wish we had😭",FALSE,0,NA,2020-08-17 03:15:30,FALSE,NA,"1295197536018472960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikhaelapauline",20,TRUE,FALSE,NA,NA
"159","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 03:13:41,FALSE,NA,"1295197076188348418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tablesnake13",245,TRUE,FALSE,NA,NA
"160","@jadmalala Aunt Julie reminds me of Dra. Lulu Bravo of Manila Doctors. Hahaha.",FALSE,5,"jadmalala",2020-08-17 03:11:28,FALSE,"1295195986608807937","1295196518396227585","11394102","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tr1pnaut1k",0,FALSE,FALSE,NA,NA
"161","@jadmalala Tbh, I know an OB almost like Aunt Julie... she graduated from UPM though😅",FALSE,2,"jadmalala",2020-08-17 03:10:09,FALSE,"1295192687646134273","1295196187658788878","11394102","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shellveeng",0,FALSE,FALSE,NA,NA
"162","@macoydubs1 Aunt julie ano po skincare routine nyo",FALSE,0,"macoydubs1",2020-08-17 03:10:04,FALSE,"1295183644500189185","1295196169216208896","1204452994034454528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RhsllVnya",0,FALSE,FALSE,NA,NA
"163","@tr1pnaut1k Ask a UST Med Grad and they would agree haha. Haha. Mag-surgery pa si Aunt Julie na kita at bakat ang l… https://t.co/BVlFmKOR48",FALSE,122,"tr1pnaut1k",2020-08-17 03:09:21,TRUE,"1295195461377171456","1295195986608807937","36992632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadmalala",0,FALSE,FALSE,NA,NA
"164","RT @jadmalala: Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medicine &amp; Surg…",FALSE,0,NA,2020-08-17 02:57:51,FALSE,NA,"1295193093914759168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","picochu89",245,TRUE,FALSE,NA,NA
"165","Hmmm. Aunt Julie looks like someone from Assumption Antipolo, UPd Bio grad &amp; went straight to UST Faculty of Medici… https://t.co/m951JjxQbb",FALSE,6360,NA,2020-08-17 02:56:14,TRUE,NA,"1295192687646134273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadmalala",245,FALSE,FALSE,NA,NA
"166","I wish that my mom is like aunt Julie 🤫 if you know what i mean😉 https://t.co/E0hOwsPTAP",FALSE,0,NA,2020-08-17 02:52:50,FALSE,NA,"1295191831974617089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chano__3",0,FALSE,FALSE,NA,NA
"167","RT @heyheyandre_art: auntie julie is the progressive aunt we all wish we had😭",FALSE,0,NA,2020-08-17 02:51:33,FALSE,NA,"1295191506735607809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yow_itsmejay",20,TRUE,FALSE,NA,NA
"168","Taray, ang fresh naman ni Aunt Julie. Baka po you can share naman your skin care routine. 😂 https://t.co/bxVLKkaDht",FALSE,1,NA,2020-08-17 02:32:42,FALSE,NA,"1295186764676513794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lzylwstdnt",0,FALSE,FALSE,NA,NA
"169","napaka progressive talaga ni aunt julie HAHAHAHAH https://t.co/sbaKwZbQHB",FALSE,1,NA,2020-08-17 01:51:19,FALSE,NA,"1295176349892505600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeannclaudee",0,FALSE,FALSE,NA,NA
"170","Macoy Dubs' Aunt Julie videos remind me of ALL THE TIMES my titas bring me to their highschool reunions and lunch/d… https://t.co/apGkJ4SSfO",FALSE,2,NA,2020-08-17 01:12:48,TRUE,NA,"1295166658097451008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jrltjrge",0,FALSE,FALSE,NA,NA
"171","@_juliabee OMG AUNT JULIE AND NINANG PIA ❤",FALSE,0,"_juliabee",2020-08-17 01:08:24,FALSE,"1295164369530126338","1295165550667001857","908297778136195072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eyuuuhh",0,FALSE,FALSE,NA,NA
